,CODE_IRIS,area
4858,501290302,3640079.6753503075
4859,493680000,90734730.35212019
4860,023830000,35171258.06272107
4861,540020000,18297257.924348645
4862,621820000,28089620.962715372
4863,230160000,31493638.933529776
4864,831370906,560968.4260307157
4865,473100103,21372902.517468646
4866,791360000,68000742.33334583
4867,250820000,11997050.37327281
4868,764880000,16877501.8145534
4869,300500000,14713104.47913408
4870,751052004,223913.2368310634
4871,624000101,4179022.1966902567
4872,821211102,43530088.17470791
4873,521260000,39116255.789859325
4874,504210000,11073462.073468847
4875,582100000,94773558.98128341
4876,806070000,13389487.138721135
4877,627620000,14100730.727094559
4878,532130000,40675982.75781295
4879,720980000,33450957.072710052
4880,772940101,2307791.092939121
4881,010330202,1691199.7236008153
4882,631130601,3297436.3912556544
4883,023400201,2761424.0873601655
4884,471560000,23282802.33106152
4885,460380000,11478329.04297813
4886,463120000,18177254.82211851
4887,245120000,14003652.069171023
4888,683090000,29135276.300973736
4889,596160104,5055123.044926487
4890,2B0330401,486759.2357205089
4891,312580000,11523956.296076568
4892,710140101,525066.9144944058
4893,634700000,56867342.35382551
4894,882090105,1136332.1252788343
4895,024080701,14251139.468124142
4896,303530000,41758569.30767892
4897,372611105,394839.327887804
4898,241620000,7970292.456716103
4899,280650000,15043695.148431627
4900,252850000,46232142.39070232
4901,020530000,96444020.61048076
4902,772940103,4432708.125091374
4903,621190108,2853338.862939745
4904,912400000,8470943.317467887
4905,916920105,177412.03799748735
4906,930630110,661472.4631767527
4907,260340000,17091007.660201106
4908,831370506,118067.76634990776
4909,640610000,17057258.923791952
4910,461980000,15945005.634824403
4911,026230000,15862747.46964052
4912,010330401,78251703.58428745
4913,920040201,512233.2887123351
4914,481770000,29951604.79623374
4915,910270102,327588.92749400006
4916,892820000,29980711.770180337
4917,644830106,1784877.189929874
4918,410300000,28003412.70977787
4919,625870101,3508934.3132497603
4920,141160000,6709986.876610919
4921,291130000,60515092.61103102
4922,471180000,17489027.409016047
4923,920120101,1215529.613279652
4924,172600000,45997307.72694294
4925,011850000,219273889.15064368
4926,312450000,27627200.276446648
4927,675050000,18209262.321337815
4928,190760000,28548340.108370773
4929,082450000,19245618.431435365
4930,060450000,20816623.39141194
4931,620520000,18754061.048427705
4932,491940000,91365378.46602097
4933,672160000,28247336.202322595
4934,300910000,16629102.373195186
4935,144910000,8600882.668462833
4936,223600103,28812371.008925926
4937,360020000,36701926.76582336
4938,112340000,20056284.796712548
4939,343010702,3767653.3602271546
4940,216070000,19182182.35826044
4941,572270103,3242696.1337013617
4942,221120000,16010089.33823208
4943,315550702,1411021.8893799705
4944,130560107,461820.3522808728
4945,543951102,1141625.5480296977
4946,623280000,9708685.942478945
4947,314140000,14839441.253734268
4948,244890000,43593834.033062816
4949,111820000,29169304.43161895
4950,712530000,17270415.439936884
4951,543110000,26540319.09632355
4952,730080402,2399522.528307588
4953,441090901,853242.2041697451
4954,215960000,6778192.173141446
4955,393750000,8552593.41936977
4956,763930000,9280706.474606104
4957,101120000,35406386.48100864
4958,230950000,163869140.0931873
4959,652510000,7567621.370109512
4960,681240000,12772901.660949672
4961,172800000,35010380.80629712
4962,151330000,10485462.130810054
4963,791640000,10805265.20197332
4964,2B0580000,31330356.755840883
4965,111040000,51432849.51396373
4966,704180000,46101709.700543925
4967,392140000,25666288.417808983
4968,122390000,18619559.31013515
4969,490071001,2093251.28292833
4970,692930000,10409166.70713016
4971,628480000,9012674.424791716
4972,713790000,72472065.59950542
4973,674822801,777041.2556114433
4974,692560402,256597.41500660358
4975,140550000,18970517.172794726
4976,545770000,6688113.503725757
4977,492200000,194916530.06515884
4978,920230502,632119.9325131234
4979,881290000,15257702.790687507
4980,212730000,65633240.55050791
4981,281750000,20662076.207712226
4982,370030101,15183371.272345692
4983,132080703,437886.8834338062
4984,350440000,29205143.02445259
4985,702440000,10070044.964430839
4986,222780115,2194254.363441444
4987,680810000,13196473.750157913
4988,172110000,15209512.727958916
4989,070950000,42003655.01024593
4990,041920000,54079084.51147346
4991,930060105,962455.7628739454
4992,920040102,404710.50461675413
4993,862660000,25004544.768908642
4994,644760000,25931881.705457423
4995,132120603,1152874.2363064468
4996,524530000,7975591.405997976
4997,641290103,634640.9844567379
4998,323140000,9791793.938704744
4999,514542703,2044935.166346948
5000,352380802,718414.5820680063
5001,622140000,15534634.334620755
5002,505290000,8428290.729975048
5003,212311704,1482250.1904159049
5004,591850000,9751268.714462236
5005,771240000,3520827.359998552
5006,891280000,18991921.31564293
5007,032100000,75053764.31937487
5008,394950000,17278366.763533127
5009,731090000,39398466.74376023
5010,401530000,18229689.496074293
5011,920760101,1612973.0466810577
5012,576330000,16622473.731674155
5013,771480000,45251418.13852462
5014,381400101,981830.4648019
5015,441750000,53293484.139061324
5016,762280000,11934126.940784417
5017,551890000,23951355.12516928
5018,783220103,7478477.775787797
5019,524430000,28057729.17134211
5020,764790000,13745900.567691429
5021,593040000,5353711.957533358
5022,502660000,27801995.316243965
5023,751186911,208896.49628346067
5024,111220000,27540089.407654412
5025,770310000,38683849.52787023
5026,231780000,52170166.91022589
5027,786720000,11502271.008086545
5028,280750000,29977836.570719335
5029,212311801,608596.1730939468
5030,540860000,51786945.52452308
5031,713550000,29929569.06567687
5032,151870102,21065405.088124707
5033,084880000,22391829.868881512
5034,811350000,16297890.708959958
5035,693880903,1559161.0060521055
5036,643560000,11124824.16756802
5037,624570101,3213012.173832765
5038,472010103,2107650.084384107
5039,2B1730000,14499153.58886917
5040,723430000,38030006.57682808
5041,214910000,33392278.870289896
5042,360440103,1389152.363702048
5043,440350104,30883075.173504524
5044,661690000,12744986.320506396
5045,803300000,7163154.178008474
5046,593190000,13941375.182712141
5047,701700000,21677109.537780438
5048,562240000,8545630.830879811
5049,113100000,35877271.49125125
5050,132090803,400576.51256977016
5051,250561201,276343.3665413701
5052,591120101,1590831.412601873
5053,523050000,25800139.035704173
5054,751124505,136347.97051986345
5055,103460000,15055620.337183489
5056,340280104,11989223.371455235
5057,840230000,33813612.295031056
5058,330630604,492872.2002233904
5059,450160000,111689330.66077183
5060,623200000,5526009.466574455
5061,342580000,17673640.69542874
5062,100810101,10335347.637643233
5063,312970000,23275679.285935897
5064,472710000,16226599.386594048
5065,892980000,54800666.2849975
5066,691240000,36847369.99534349
5067,300070107,5108523.87290996
5068,210800000,28965356.523625355
5069,212020000,39198791.26721919
5070,210420000,26883053.854604278
5071,314460106,4007861.208615351
5072,693810304,96321.65756467076
5073,601090000,16359097.493257154
5074,605090101,15408799.818222212
5075,022310000,32273118.68440141
5076,262440000,30715632.56291926
5077,660140000,35114622.20398597
5078,321320101,45233771.11945204
5079,262590000,18211706.220394615
5080,290420103,107036338.27323751
5081,915770000,7593056.668028201
5082,940760101,413339.8710680562
5083,2B2070000,34543732.433002315
5084,595490000,11161304.165090758
5085,130630105,386779.93941934814
5086,351270000,117782931.1704591
5087,622710000,22620886.365197845
5088,272370000,9433604.103749007
5089,606930000,16587992.066600863
5090,680660104,451461.28634911805
5091,571630000,110549745.57302085
5092,132100405,770057.8973296557
5093,731410000,13226264.577093259
5094,544680000,9230988.687023954
5095,632310000,9714073.590532854
5096,671770000,14518972.406831356
5097,912280101,1909530.2519116404
5098,462080000,54743620.26727939
5099,740750000,38327494.94475772
5100,606540000,11031616.838990038
5101,160370000,18504228.37858479
5102,103871001,280932.98643881845
5103,673550000,33926565.72163647
5104,883850000,33162137.67950521
5105,691520102,565422.3335274659
5106,621580000,22485459.988908295
5107,315554302,683324.9659414571
5108,273550000,17968413.01239387
5109,160130000,22176110.283381786
5110,450450000,35630578.055934176
5111,311030000,9229035.831577834
5112,870851403,137224.3281716432
5113,333180108,2683756.4011842026
5114,812650000,11437099.697250528
5115,611020000,19058951.419108283
5116,081050101,20597742.72411893
5117,2B2360000,59448771.274064876
5118,573760000,13057526.275967287
5119,521590000,12069218.618167074
5120,292390000,14601313.28643673
5121,252430000,49489228.79651153
5122,130970103,4579534.103359897
5123,930590104,568031.5350904557
5124,241720000,110847159.73087005
5125,521030000,12905859.40296074
5126,214140000,30041292.255078528
5127,103870302,991174.4317879576
5128,172170000,23150100.651095793
5129,132130501,8049185.565649691
5130,381850101,3562003.2947699996
5131,930310405,195410.30474104302
5132,012290000,19358546.250107437
5133,182900000,114604824.80518933
5134,626280101,1333600.4288172198
5135,100810203,644421.0204892748
5136,642600104,2862643.8026423585
5137,243600000,15431771.401896564
5138,320540000,69950276.12472364
5139,073420000,19034672.19233173
5140,821460000,13737484.783294696
5141,920510309,238454.3512060634
5142,190990000,39024181.46437686
5143,545550000,8226158.884093802
5144,174240000,19234111.152875092
5145,280850102,2355276.8715777877
5146,683760102,4321341.645157169
5147,714700000,29878109.813624818
5148,555530000,36863735.497122474
5149,2A0620000,26129151.936791953
5150,292400000,76884418.9745982
5151,751041588,80659.36262721001
5152,312010000,5335305.934514824
5153,806160000,8822805.83788798
5154,460680000,31166525.682175852
5155,213810000,18754642.68941127
5156,230490000,28207326.237560067
5157,230780000,41096700.245682366
5158,162450000,49032505.21809874
5159,341040000,12466044.112212386
5160,571860000,33017073.25942962
5161,920730113,582602.8750793434
5162,766970000,20986150.491520494
5163,213340000,15736829.732502434
5164,631460000,34364732.42900236
5165,273750102,1174540.2926276699
5166,764090000,9959186.074240318
5167,172370000,43607469.49150048
5168,680140000,11036011.18464694
5169,713820000,54941234.03948274
5170,282790000,29939775.11025299
5171,553700000,14552453.75246788
5172,524480303,21548396.19812538
5173,506150106,8372252.572149282
5174,955980102,428401.1237652352
5175,091860000,6897603.601642035
5176,811200102,100527027.77983092
5177,391180000,30009029.820253402
5178,352380905,10584750.514189022
5179,381850405,959770.4518971631
5180,254380000,23236662.49161241
5181,701710000,35351420.456018895
5182,672990000,28865629.6927074
5183,315552005,315605.4280813795
5184,582360000,64087675.78501158
5185,385520000,28476907.042602688
5186,011230000,20708053.384303354
5187,061570105,7046842.088150234
5188,722170000,51602301.55141619
5189,631560000,9287820.826983955
5190,580390000,36182927.530823216
5191,900520000,12642461.358726515
5192,721811702,449941.3690959087
5193,552630000,28160318.90897505
5194,790400000,23446459.816370375
5195,674880000,12316107.704558846
5196,522130000,28591525.92801818
5197,172930000,28667632.875501327
5198,783350106,6577905.3563256655
5199,870190000,39410775.37520885
5200,641330000,15954675.530559806
5201,220710000,33746322.18946922
5202,320810000,34285710.93114037
5203,910860105,3990277.182678208
5204,682710101,7869345.463963583
5205,211700000,11725881.662943432
5206,573950000,19400407.544991203
5207,683680000,27820086.02451783
5208,576730000,5940640.104474729
5209,152330000,18588040.280924883
5210,441090803,1309347.4817693168
5211,652750000,6809559.648543163
5212,272940000,25773131.206803266
5213,861690000,17433072.66419205
5214,820260000,63943862.03001586
5215,362330000,37306860.037590384
5216,512170000,52208731.3582396
5217,142430000,14199234.928023731
5218,952100201,589594.3837139142
5219,830610114,3689583.910303201
5220,670210101,2815308.1855564597
5221,786210101,676506.3643328416
5222,893600000,10893775.720155474
5223,275210000,24500013.72713427
5224,100560000,27140911.84586332
5225,680280000,43642463.80397997
5226,831460000,130289618.14285755
5227,101550000,43722200.753130265
5228,315556001,2163764.1422621063
5229,571460000,15486751.481140083
5230,802880000,15628485.791608537
5231,920240201,824862.3139455541
5232,592300103,15189145.414872149
5233,751186908,97094.39904486673
5234,593502603,1044554.8132612706
5235,560480000,36002609.78224181
5236,651860000,2988270.052505689
5237,430710000,54282715.970795125
5238,342320000,75112143.59002024
5239,146990000,19102825.273604844
5240,500480000,40090078.9044172
5241,132140507,633150.805255708
5242,721812001,1640003.5160500472
5243,481930000,135765728.7425554
5244,801550000,20077414.864990015
5245,732430000,26435256.631779607
5246,372680000,17889234.28136488
5247,576430000,16717761.607300092
5248,651400000,2943296.2231584857
5249,381850302,137994.12212634145
5250,361410000,75094467.4525771
5251,631530000,18064601.625228994
5252,801670000,15717635.614659334
5253,840870103,1499571.0579257796
5254,022010000,28930128.599803362
5255,611700000,27387675.07007857
5256,671460000,27757941.835528962
5257,581090000,130357754.6699528
5258,333630000,37722525.8556206
5259,511530000,37162947.148733236
5260,515940000,49705982.93070945
5261,601300000,29681086.601523478
5262,575180000,11851050.53171537
5263,050770000,105576678.2143416
5264,026910204,414269.9609959068
5265,652640000,17418592.622634027
5266,130750101,337076.18495027104
5267,084380000,21421477.255236283
5268,940330107,278936.8382113573
5269,700100000,13144793.540753307
5270,073240101,870441.0868019484
5271,513630000,12005677.483318646
5272,675550000,5038089.553286898
5273,381730000,41760430.11952594
5274,020860000,18559970.430708405
5275,733220000,66325525.06720539
5276,705570000,12532479.880287418
5277,120330000,136066223.32543162
5278,740101103,656124.557926633
5279,142440000,9160549.231030669
5280,422300000,35174702.29909414
5281,250260000,23192414.18248846
5282,510080000,22713103.83303625
5283,174850000,12291085.165335137
5284,441090507,1511101.2449113699
5285,830230202,2668345.0078842654
5286,672180203,695600.5810850689
5287,930570107,597046.9263898298
5288,721813101,14540461.512977472
5289,722550000,71410366.54924075
5290,145110000,8326796.728148467
5291,392360000,3064790.336562171
5292,791400000,105886140.65020126
5293,550290105,20836124.922773898
5294,282740000,48112103.77753664
5295,850890000,100079701.22349362
5296,626170103,1342194.933321753
5297,084770000,10641466.10233681
5298,620650102,2032249.268362163
5299,790710000,41191145.1869743
5300,450080000,45542142.672863044
5301,111430000,45026311.03998734
5302,480920101,7816344.322733178
5303,751166122,226016.407475124
5304,606740000,41888662.067280814
5305,930290502,632342.6666741119
5306,660650102,16738950.811026715
5307,785860101,890374.3554609717
5308,640010000,8959025.74787209
5309,830690102,2185128.630220983
5310,490991001,1764052.0077833275
5311,840190101,3679711.3112633517
5312,524130000,8311430.123692667
5313,471840000,27867755.857674815
5314,624550000,4859548.056885617
5315,080440000,4272481.565089303
5316,851600000,52070458.18318106
5317,930070119,1413010.7649933365
5318,803440000,14265275.330657352
5319,541690000,18412769.804300986
5320,682240603,420026.73864568357
5321,301890304,774034.8264434268
5322,773900501,12434639.347451655
5323,230410000,44953049.27289657
5324,131030111,875388.236826437
5325,012320000,84254503.2073035
5326,920440126,172517.00216894798
5327,385510000,21908367.429066427
5328,033020000,7340650.663812187
5329,501750000,11558652.768104238
5330,451910000,191868749.93853936
5331,2A3630000,8931276.69781164
5332,764650000,30867868.181496087
5333,620070000,11866666.645545602
5334,492480000,451814103.50028193
5335,621870000,9455733.055774074
5336,050230102,1362957.7065023954
5337,821900000,75872511.97096753
5338,310780000,21580205.019974235
5339,412670000,88875580.15898404
5340,473230102,2333220.4398992397
5341,883590000,4788357.96659748
5342,870170000,48662734.98524784
5343,781720114,911079.0606480764
5344,403000000,4128553.237928465
5345,220120000,25113283.144368604
5346,2B1650000,13220714.979795497
5347,112290000,16407050.235952603
5348,310400000,4835882.032580798
5349,101940000,30795078.433884706
5350,110760102,2007501.8629282224
5351,514544301,2127092.1728418465
5352,395860000,10204710.100447543
5353,382280000,31395897.29498095
5354,421760000,21592297.008738622
5355,430820000,32558805.265591413
5356,743030000,31491099.609249003
5357,423140000,65292796.158568464
5358,132090802,167317.44701608073
5359,532760000,41633181.56128229
5360,930150000,9585170.227980714
5361,441780000,74669835.88847664
5362,240830000,14212258.323488295
5363,420440201,1212594.0649559812
5364,171760000,22860543.83092549
5365,674470401,571057.9829341454
5366,391780000,19273693.679475147
5367,521280000,32780788.38198536
5368,654310000,60169770.494357236
5369,022900000,66335593.71265786
5370,784020000,25123801.55576332
5371,472950000,22607178.536774058
5372,766500000,17945295.889732875
5373,561090000,23765589.25699417
5374,780730105,1992003.0129796865
5375,692970000,16114600.61775303
5376,011690000,8534543.3278801
5377,633420000,24966867.276571587
5378,576310105,13994225.444732582
5379,092650000,7436788.595976251
5380,360030000,54387392.28661189
5381,310240000,25899052.95805198
5382,628800000,2333455.7352165245
5383,543120000,25256582.649944834
5384,282820000,49449272.567784615
5385,624980104,1682562.6728416558
5386,162910102,2957792.209270293
5387,490071201,962797.5987507574
5388,490690107,40198136.089238934
5389,315580000,9226262.170407921
5390,786060000,9840969.102314973
5391,674890000,7678864.117131814
5392,130010204,732029.9947195009
5393,271480000,38344703.83332383
5394,027390000,16679115.000803411
5395,783720107,1220061.7072849383
5396,880460000,7569568.28194262
5397,380540000,36575320.149842374
5398,631640106,1545829.5085430432
5399,692590602,865382.2853729255
5400,592200204,1249490.5013721022
5401,160150603,3516755.2226045737
5402,920460102,426381.41505654546
5403,392970000,121675601.58474337
5404,512990000,28999100.88790863
5405,532300000,25949923.111702427
5406,222510102,49977280.846527
5407,104090000,21807908.352487255
5408,691310000,22697329.973018564
5409,381850501,420307.6285412831
5410,531390000,42130639.58178229
5411,596630102,33159480.486359436
5412,182780000,105200169.52922891
5413,651460000,7105724.445783063
5414,082800000,27141512.839488797
5415,441090105,366089.9235073877
5416,693860104,424430.04922154295
5417,800260000,6179662.9363019075
5418,582920000,50082736.55224744
5419,315060103,1448089.986610665
5420,211360000,15598130.064439336
5421,071860104,700540.5149902067
5422,690340104,443602.30245791737
5423,510910000,26633977.484184276
5424,723820000,44070687.19834
5425,953550000,33892390.15213316
5426,660050000,159962587.67197904
5427,861570000,45501661.490710445
5428,022670000,17002452.120687786
5429,751186922,186005.3714336172
5430,920630603,586855.383427821
5431,490220000,27926810.67102725
5432,920260702,136635.03529899596
5433,412820000,84458214.2817287
5434,631131801,1145764.550154631
5435,884360000,13883051.535842182
5436,270750000,39061739.93307943
5437,276960000,33946734.28386287
5438,514650000,4719144.272526543
5439,660660000,55494549.28319153
5440,274810000,27412296.234509517
5441,312170000,6501384.090825113
5442,741790000,13965925.053194672
5443,884570000,26965502.455020264
5444,173390000,36833074.06830734
5445,254210000,7713633.308219215
5446,620650105,2039166.4394532691
5447,302390000,37039797.31162069
5448,930100204,953647.0716686766
5449,723310000,26476955.316406902
5450,751062306,222401.0279453821
5451,751114112,72542.15296892083
5452,412300000,25616428.3315913
5453,930570104,611533.139970642
5454,340030110,13283328.39020039
5455,521720000,33800602.38595823
5456,371460000,31904993.01472465
5457,893460000,21326832.332956333
5458,861810000,34268793.79977012
5459,751103710,266968.75399903004
5460,412680000,101068776.00174555
5461,012890102,32906892.277479257
5462,673080000,13505793.947059352
5463,840350304,1117125.509115327
5464,070320000,35924409.04818217
5465,930270102,6107687.12700477
5466,743090000,54150863.581865065
5467,051830000,84995672.42780964
5468,807910000,27100787.69972979
5469,550330000,9251501.594741581
5470,913450104,597558.6878818974
5471,031470000,49073122.312473744
5472,523750000,11086263.806118973
5473,132030403,167255.35023529825
5474,764970105,9014940.181018947
5475,553910000,21290982.92013358
5476,830780000,39395045.65140027
5477,431490000,34728932.40959008
5478,243800000,66746934.75725565
5479,722010000,19941433.434744485
5480,650360000,7244190.683469968
5481,500520000,10308594.740669819
5482,801680000,41909032.72894401
5483,553450000,19492702.185256414
5484,400630000,16254461.520227795
5485,781900102,1355343.982835917
5486,315550602,413368.3643297324
5487,880080000,13468211.818903504
5488,450840000,57301481.36105555
5489,764680000,14544717.748712098
5490,441840122,688463.7625724307
5491,780100000,17277572.352463525
5492,920730105,257349.27366476398
5493,382980102,12008059.98552275
5494,391980113,1183329.3578207134
5495,230990000,59371916.52794232
5496,774700101,3196535.1748562125
5497,013820000,15209439.634123314
5498,282190000,36496221.93372941
5499,301240000,21542843.826719232
5500,083570000,31695493.71319223
5501,542870000,23140021.437240038
5502,132120101,2497204.9616847583
5503,690720105,8781662.174100373
5504,627390000,15216367.70525478
5505,215380000,25848315.527247068
5506,661590000,19494907.87432294
5507,633500000,19219897.22177769
5508,661760000,47113191.98134128
5509,441840102,9754145.245932937
5510,620360000,19406380.617146753
5511,371750000,88147204.36431241
5512,604620000,23601422.707012948
5513,627750000,15527708.499844167
5514,634640000,27245974.098283667
5515,091110000,14159798.891426543
5516,412560000,209148730.6603202
5517,191300000,28347429.48164375
5518,180370000,258426320.0712212
5519,605140000,12363515.732390944
5520,335220107,458552.89208031195
5521,362370000,105985034.89401774
5522,692860401,305742.5620506475
5523,516390000,25727642.171874955
5524,911090000,19470457.65007542
5525,400620000,35967328.05303208
5526,520340000,24328971.601984233
5527,501860000,11404486.992133508
5528,594100403,904074.3459085319
5529,751145301,273424.89369154704
5530,785450103,409061.40864309424
5531,180800000,28647385.986572538
5532,492050000,39514315.84847119
5533,080980000,18095114.319225177
5534,330630905,794494.9145291069
5535,604630401,925629.6855659087
5536,751124512,246465.2440705007
5537,861500000,29189421.337231085
5538,692590103,1002688.2742338694
5539,693870101,170943.68814637332
5540,953880102,4852761.276018039
5541,810210104,1858812.774666353
5542,144580000,14652778.041397203
5543,275620000,23299933.742627367
5544,422181804,230270.2227777795
5545,092640000,23784618.6379298
5546,315553504,2678672.018701804
5547,112260000,15598553.367436623
5548,595990301,1405009.5582767238
5549,786400107,420580.6134158369
5550,733030102,3136104.941757433
5551,401310000,61917054.05222752
5552,315740000,20095616.666698746
5553,550890000,9804721.65968174
5554,112050000,19382229.162006035
5555,765400304,1339925.6901376534
5556,810560000,14358386.984249432
5557,192750102,61244704.02208637
5558,531720000,23083010.230612297
5559,331990103,4245902.246959537
5560,544980000,9809822.524159128
5561,113500000,25632454.21090894
5562,710760111,1300149.465043128
5563,311060000,58228169.52234221
5564,440350102,5184375.062382491
5565,690340801,1100290.5969668373
5566,702170000,43947661.179357514
5567,230120000,44615251.638633214
5568,500410101,27513912.76227591
5569,681840000,9386897.541020697
5570,315040000,10101706.165741373
5571,025660000,14616246.42359032
5572,241470000,82035741.56901218
5573,602440000,14029048.793095842
5574,255390102,6983878.521505573
5575,513140000,21896450.222319458
5576,681690000,17989070.074823003
5577,690420000,13473298.221658137
5578,400500000,14841844.488708664
5579,510560000,35131995.29244707
5580,714400000,75044690.1644475
5581,553330000,15289917.924969662
5582,751176512,176724.15351450723
5583,627410000,13260454.769100247
5584,742370000,15465749.553944807
5585,322090000,25927203.062476274
5586,510840000,24460241.458657596
5587,371250000,42424862.776158065
5588,061280000,13801839.19731623
5589,114010000,110417986.45824999
5590,504560000,74703763.12023132
5591,140050000,96013084.91620146
5592,050440000,106898207.76209064
5593,243050000,22680413.01131677
5594,2B1210000,248923867.2518889
5595,594360000,42990668.757552214
5596,130010903,7395833.930964287
5597,351400000,34120758.34897041
5598,803880000,6321982.360685044
5599,763511402,603261.2282788979
5600,352380701,781247.165871996
5601,162480000,29793085.96963246
5602,132150303,420678.84824998176
5603,523490000,32978129.66425453
5604,920720102,943743.1240161746
5605,212430000,12191308.023861902
5606,512650000,48572095.47062699
5607,741680000,16616158.438058292
5608,853010000,36362760.38738999
5609,671310000,26876969.37745619
5610,920630801,709608.9219405246
5611,120080000,43422397.01367449
5612,130010104,269476.13015175535
5613,463370000,15631955.701872861
5614,132050101,180202.31306947325
5615,341722305,565615.7224410619
5616,301720000,41116017.772182435
5617,627610000,8424334.324125223
5618,033100107,839499.3516426829
5619,604760000,20485606.54243197
5620,440480000,86636496.22448055
5621,341721501,948261.2939409941
5622,130390106,1861988.7516444025
5623,011030000,12130092.188957307
5624,440470301,4254727.500155738
5625,673190000,7215009.364807596
5626,940580113,844082.5646681368
5627,380050000,113797318.39915912
5628,893210000,48744576.13418477
5629,652210000,5727733.045185623
5630,543950202,1121503.4153140693
5631,410180503,2001935.7137954668
5632,760340000,52551676.6253326
5633,310940000,58050469.109605566
5634,784980105,709953.563788144
5635,560820000,17692033.276442107
5636,630650000,18498362.030531768
5637,032910000,38387595.704136975
5638,820090000,7791295.290551762
5639,084500000,10743419.112060104
5640,751135124,242121.31100914968
5641,840070131,800016.871144038
5642,543180101,1994281.348984265
5643,163700000,20532937.34982479
5644,042240000,68652539.03143375
5645,692280000,70884854.89202012
5646,421810000,28418985.034317046
5647,581940108,586798.8851011964
5648,401970000,266809447.432444
5649,341722701,895542.135821541
5650,395340000,30026337.460369065
5651,402440000,52311017.88208554
5652,251740000,16923386.376112077
5653,640800000,6329820.848167726
5654,761050000,20453066.998065256
5655,575000000,4493598.930890339
5656,420440102,518041.58534049906
5657,334540000,40326319.82959767
5658,930080119,558782.7488470677
5659,033210101,2963329.483242364
5660,553720000,18494335.878892526
5661,114240000,23696514.878699593
5662,674830000,9537709.620628797
5663,093070000,12601064.912761526
5664,173000201,854380.9636167977
5665,130070101,569398.0607089468
5666,191840000,8964508.571567541
5667,672670301,2140664.16670514
5668,350550103,7155899.473525624
5669,130220103,2850777.563542228
5670,514720000,65039428.416154966
5671,402790101,2411317.732434536
5672,690270105,9792560.20963263
5673,751187014,43903.054664210824
5674,900100204,266493.686378553
5675,692860303,297040.324072863
5676,212310803,1023945.5842129837
5677,451990000,53709316.6425742
5678,460230000,70158452.64872175
5679,470230000,44478682.789472185
5680,740410000,16428653.850358319
5681,730170000,35705992.95066856
5682,245590000,36308001.22830522
5683,671360000,11308008.047619494
5684,940280102,398595.7078505687
5685,180330501,11244825.735193549
5686,271040000,12470256.432143955
5687,920500203,566069.8446947326
5688,130820000,111006933.1130944
5689,704120000,7324973.464670176
5690,490230103,35286934.296185605
5691,731860000,43537376.865807764
5692,940810102,917630.961947233
5693,093350000,9505003.268027073
5694,605240000,9882247.5068981
5695,690830000,6874372.414158466
5696,671800204,4774420.557329201
5697,870900000,44290260.855319984
5698,462220000,13932505.863731533
5699,751187003,93240.39944934382
5700,291240102,11568314.025748916
5701,330800000,30338262.564111285
5702,382700000,8618008.824526174
5703,591310104,3939730.0176437288
5704,652340000,22561283.436527453
5705,951990102,624715.0153473249
5706,214990000,40112461.329545185
5707,2A2320000,33590937.8901809
5708,302680000,16098399.215212591
5709,324120000,24836614.658114
5710,762310103,2189651.1273306585
5711,084620000,25499232.031565335
5712,181720000,16132168.355586294
5713,021730201,14459469.225048942
5714,330380000,63474490.1332924
5715,621780109,16934288.82056334
5716,592070000,14206645.508938894
5717,630700101,12198815.876611657
5718,720350000,45595759.366214946
5719,120830000,13562422.97312087
5720,083510000,13187192.551941967
5721,623740000,8783195.937222438
5722,084110000,9269756.3230109
5723,812630000,42509729.71547034
5724,021580000,7857324.00150185
5725,330640000,4815933.641506307
5726,871490000,60713385.15146332
5727,680450000,13431886.180062506
5728,021340000,9923338.38368432
5729,692900202,2807048.721539734
5730,882750000,33582400.43383543
5731,890250101,6039266.083008021
5732,384680000,32672034.304392867
5733,821740000,31815761.876292557
5734,230060000,46683546.75781261
5735,2B3290000,28628914.802775312
5736,751124622,109902.45878121743
5737,221620102,6490763.877581325
5738,831410000,32312860.632764265
5739,951990104,866382.5602260842
5740,060881704,122576.17596321103
5741,311400000,23653575.71266923
5742,720670000,43248806.92907662
5743,614970000,32555562.64169688
5744,862000000,102299522.60771085
5745,891960000,82775427.93441203
5746,516590000,35478665.99736801
5747,660160102,13539552.203363717
5748,113280000,22070837.597466614
5749,591800000,29600607.71259047
5750,291820000,39719855.003382616
5751,212450000,26759947.617486455
5752,384210102,260267.51231013992
5753,764550000,11923373.407329744
5754,141180701,1383886.9604836712
5755,624950000,21696240.30886737
5756,353060000,42547186.95960343
5757,410790000,9962323.023325706
5758,130040117,2294277.694725027
5759,061030000,49557166.71332339
5760,831370206,1786449.7729348147
5761,661360104,199017.4694374092
5762,751207802,259940.5613946768
5763,130500101,1312970.1258340369
5764,253090000,16668688.97106245
5765,760760000,10543989.330754466
5766,595690103,1163713.0366596095
5767,841210000,8803004.473780097
5768,891250000,75949870.9962951
5769,704400000,2284329.19435692
5770,590720000,6935250.130607416
5771,523220000,18295400.654550236
5772,503730000,10893572.471289394
5773,212310404,962629.6510398738
5774,362470000,95093257.89412765
5775,930480204,277773.1676144775
5776,011430101,2425026.2330207317
5777,550850000,48874227.16401383
5778,591831801,1215050.0376763067
5779,511040000,59410783.643508166
5780,245510000,58139975.22517476
5781,381930105,6384433.529404262
5782,851110000,40039518.28765166
5783,441820000,54400606.721024714
5784,263560000,16825473.462588627
